BSU02580,ycbO,BKK02580,,
BSU02590,ycbP,BKK02590,,
BSU02600,cwlJ,BKK02600,,
BSU02610,ycbR,BKK02610,,
BSU02619,yczK,BKK02619,,
BSU02620,phoD,BKK02620,,
BSU02630,tatAD,BKK02630,,
BSU02640,tatCD,BKK02640,,
BSU02650,pcp,BKK02650,,
BSU02660,ycbU,BKK02660,,
BSU02670,lmrB,BKK02670,,
BSU02680,lmrA,BKK02680,,
BSU02690,ansZ,BKK02690,,
BSU02700,estA,BKK02700,,
BSU02710,yczC,BKK02710,,
BSU02720,yccF,BKK02720,,
BSU02730,natK,BKK02730,,
BSU02740,natR,BKK02740,,
BSU02750,natA,BKK02750,,
BSU02760,natB,BKK02760,,
BSU02770,yccK,BKK02770,,
BSU02780,ycdA,BKK02780,,
BSU02790,ycdB,BKK02790,,
BSU02800,ycdC,BKK02800,,
BSU02810,cwlK,BKK02810,,
BSU02820,rapJ,BKK02820,,
BSU02830,ycdF,BKK02830,,
BSU02840,ycdG,BKK02840,,
BSU02850,adcA,BKK02850,,
BSU02860,adcC,BKK02860,,
BSU02870,adcB,BKK02870,,
BSU02880,yceB,BKK02880,,
BSU02890,yceC,BKK02890,,
BSU02900,yceD,BKK02900,,
BSU02910,yceE,BKK02910,,
BSU02920,yceF,BKK02920,,
BSU02930,yceG,BKK02930,,
BSU02940,yceH,BKK02940,,
BSU02950,yceI,BKK02950,,
BSU02960,yceJ,BKK02960,,
BSU02970,yceK,BKK02970,,
BSU02980,opuAA,BKK02980,,
BSU02990,opuAB,BKK02990,,
BSU03000,opuAC,BKK03000,,
BSU03010,amhX,BKK03010,,
BSU03020,ycgA,BKK03020,,
BSU03030,ycgB,BKK03030,,
BSU03040,amyE,BKK03040,,
BSU03050,ldh,BKK03050,,
BSU03060,lctP,BKK03060,,
BSU03070,mdr,BKK03070,,
BSU03080,ycgE,BKK03080,,
BSU03090,ycgF,BKK03090,,
BSU03100,ycgG,BKK03100,,
BSU03110,ycgH,BKK03110,,
BSU03120,ycgI,BKK03120,,
BSU03140,tmrB,BKK03140,,
BSU03160,ycgJ,BKK03160,,
BSU03170,ycgK,BKK03170,,
BSU03180,cah,BKK03180,,
BSU03190,ycgL,BKK03190,,
BSU03200,ycgM,BKK03200,,
BSU03210,ycgN,BKK03210,,
BSU03220,ycgO,BKK03220,,
BSU03230,ycgP,BKK03230,,
BSU03240,ycgQ,BKK03240,,
BSU03250,ycgR,BKK03250,,
BSU03260,ycgS,BKK03260,,
BSU03270,ycgT,BKK03270,,
BSU03280,nasF,BKK03280,,
BSU03290,nasE,BKK03290,,
BSU03300,nasD,BKK03300,,
BSU03310,nasC,BKK03310,,
BSU03320,nasB,BKK03320,,
BSU03330,nasA,BKK03330,,
BSU03340,folEB,BKK03340,,
BSU03350,yciB,BKK03350,,
BSU03359,yczL,BKK03359,,
BSU03360,yciC,BKK03360,,
BSU03370,yckA,BKK03370,,
BSU03380,yckB,BKK03380,,
BSU03390,yckC,BKK03390,,
BSU03400,yckD,BKK03400,,
BSU03410,bglC,BKK03410,,
BSU03420,nin,BKK03420,,
BSU03430,nucA,BKK03430,,
BSU03440,tlpC,BKK03440,,
BSU03450,hxlB,BKK03450,,
BSU03460,hxlA,BKK03460,,
BSU03470,hxlR,BKK03470,,
BSU03480,srfAA,BKK03480,,
BSU03490,srfAB,BKK03490,,
BSU03500,comS,BKK03500,,
BSU03510,srfAC,BKK03510,,
BSU03520,srfAD,BKK03520,,
BSU03530,ycxA,BKK03530,,
BSU03540,ycxB,BKK03540,,
BSU03550,ycxC,BKK03550,,
BSU03560,ycxD,BKK03560,,
BSU03569,sfp,BKK03569,,
BSU03570,sfp,BKK03570,,
BSU03580,yczE,BKK03580,,
BSU03590,tcyC,BKK03590,,
BSU03600,tcyB,BKK03600,,
BSU03610,tcyA,BKK03610,,
BSU03620,yclA,BKK03620,,
BSU03630,ubiX,BKK03630,,
BSU03640,ubiD,BKK03640,,
BSU03651,bsdD,BKK03651,,
BSU03652,yclD,BKK03652,,
BSU03660,yclE,BKK03660,,
BSU03670,dtpT,BKK03670,,
BSU03680,yclG,BKK03680,,
BSU03690,yczF,BKK03690,,
BSU03700,gerKA,BKK03700,,
BSU03710,gerKC,BKK03710,,
BSU03720,gerKB,BKK03720,,
BSU03730,yclH,BKK03730,,
BSU03740,yclI,BKK03740,,
BSU03750,yclJ,BKK03750,,
BSU03760,yclK,BKK03760,,
BSU03770,rapC,BKK03770,,
BSU03780,phrC,BKK03780,,
BSU03788,yczM,BKK03788,,
BSU03789,yczN,BKK03789,,
BSU03790,yclM,BKK03790,,
BSU03800,yclN,BKK03800,,
BSU03810,yclO,BKK03810,,
BSU03820,yclP,BKK03820,,
BSU03830,yclQ,BKK03830,,
BSU03840,ycnB,BKK03840,,
BSU03850,ycnC,BKK03850,,
BSU03860,ycnD,BKK03860,,
BSU03870,ycnE,BKK03870,,
BSU03880,yczG,BKK03880,,
BSU03890,gabR,BKK03890,,
BSU03900,gabT,BKK03900,,
BSU03910,gabD,BKK03910,,
BSU03920,glcU,BKK03920,,
BSU03930,gdh,BKK03930,,
BSU03940,ycnI,BKK03940,,
BSU03950,ycnJ,BKK03950,,
BSU03960,ycnK,BKK03960,,
BSU03970,ycnL,BKK03970,,
BSU03981,mtlA,BKK03981,,
BSU03982,mtlF,BKK03982,,
BSU03990,mtlD,BKK03990,,
BSU04000,ycsA,BKK04000,,
BSU04010,sipU,BKK04010,,
BSU04020,yczH,BKK04020,,
BSU04030,ycsD,BKK04030,,
BSU04039,yczO,BKK04039,,
BSU04040,ycsE,BKK04040,,
BSU04050,ycsF,BKK04050,,
BSU04060,ycsG,BKK04060,,
BSU04070,ycsI,BKK04070,,
BSU04080,kipI,BKK04080,,
BSU04090,kipA,BKK04090,,
BSU04100,kipR,BKK04100,,
BSU04110,lipC,BKK04110,,
BSU04120,yczI,BKK04120,,
BSU04130,yczJ,BKK04130,,
BSU04140,pbpC,BKK04140,,
BSU04150,ycsN,BKK04150,,
BSU04160,mtlR,BKK04160,,
BSU04170,ydaB,BKK04170,,
BSU04180,ydaC,BKK04180,,
BSU04190,ydaD,BKK04190,,
BSU04200,ydaE,BKK04200,,
BSU04210,ydaF,BKK04210,,
BSU04220,ydaG,BKK04220,,
BSU04230,ydaH,BKK04230,,
BSU04240,ydzA,BKK04240,,
BSU04250,lrpC,BKK04250,,
BSU04260,topB,BKK04260,,
BSU04270,ydaJ,BKK04270,,
BSU04280,ydaK,BKK04280,,
BSU04290,ydaL,BKK04290,,
BSU04300,ydaM,BKK04300,,
BSU04310,ydaN,BKK04310,,
BSU04320,ydaO,BKK04320,,
BSU04330,mutT,BKK04330,,
BSU04340,ydaP,BKK04340,,
BSU04359,ydzK,BKK04359,,
BSU04360,mntH,BKK04360,,
BSU04370,ydaS,BKK04370,,
BSU04380,ydaT,BKK04380,,
BSU04390,ydbA,BKK04390,,
BSU04400,gsiB,BKK04400,,
BSU04410,ydbB,BKK04410,,
BSU04420,ydbC,BKK04420,,
BSU04430,ydbD,BKK04430,,
BSU04440,dctB,BKK04440,,
BSU04450,dctS,BKK04450,,
BSU04460,dctR,BKK04460,,
BSU04470,dctP,BKK04470,,
BSU04480,ydbI,BKK04480,,
BSU04490,ydbJ,BKK04490,,
BSU04500,ydbK,BKK04500,,
BSU04510,ydbL,BKK04510,,
BSU04520,ydbM,BKK04520,,
BSU04530,ydbN,BKK04530,,
BSU04540,ydbO,BKK04540,,
BSU04550,ydbP,BKK04550,,
BSU04580,cshA,BKK04580,,
BSU04590,ydbS,BKK04590,,
BSU04600,ydbT,BKK04600,,
BSU04610,ydcA,BKK04610,,
BSU04630,ydcC,BKK04630,,
BSU04650,endB,BKK04650,,
BSU04660,ndoA,BKK04660,,
BSU04670,rsbRA,BKK04670,,
BSU04680,rsbS,BKK04680,,
BSU04690,rsbT,BKK04690,,
BSU04700,rsbU,BKK04700,,
BSU04710,rsbV,BKK04710,,
BSU04720,rsbW,BKK04720,,
BSU04730,sigB,BKK04730,,
BSU04740,rsbX,BKK04740,,
BSU04750,ydcF,BKK04750,,
BSU04760,ydcG,BKK04760,,
BSU04770,ydcH,BKK04770,,
BSU04780,ydcI,BKK04780,,
BSU04790,ydcK,BKK04790,,
BSU04800,ydcL,BKK04800,,
BSU04810,immA,BKK04810,,
BSU04820,immR,BKK04820,,
BSU04830,sacV,BKK04830,,
BSU04839,ydzL,BKK04839,,
BSU04840,ydcO,BKK04840,,
BSU04850,ydcP,BKK04850,,
BSU04860,ydcQ,BKK04860,,
BSU04870,ydcR,BKK04870,,
BSU04880,ydcS,BKK04880,,
BSU04890,ydcT,BKK04890,,
BSU04900,yddA,BKK04900,,
BSU04910,yddB,BKK04910,,
BSU04920,yddC,BKK04920,,
BSU04930,yddD,BKK04930,,
BSU04940,yddE,BKK04940,,
BSU04950,yddF,BKK04950,,
BSU04960,yddG,BKK04960,,
BSU04970,yddH,BKK04970,,
BSU04980,yddI,BKK04980,,
BSU04990,yddJ,BKK04990,,
BSU05000,yddK,BKK05000,,
BSU05010,rapI,BKK05010,,
BSU05020,phrI,BKK05020,,
BSU05030,yddM,BKK05030,,
BSU05040,yddN,BKK05040,,
BSU05050,lrpA,BKK05050,,
BSU05060,lrpB,BKK05060,,
BSU05070,yddQ,BKK05070,,
BSU05080,yddR,BKK05080,,
BSU05090,yddS,BKK05090,,
BSU05099,ydzM,BKK05099,,
BSU05100,yddT,BKK05100,,
BSU05109,ydzN,BKK05109,,
BSU05110,ydeA,BKK05110,,
BSU05120,cspC,BKK05120,,
BSU05130,ydeB,BKK05130,,
BSU05140,ydzE,BKK05140,,
BSU05150,ydeC,BKK05150,,
BSU05160,ydeD,BKK05160,,
BSU05170,ydeE,BKK05170,,
BSU05180,ydeF,BKK05180,,
BSU05190,ydeG,BKK05190,,
BSU05200,ydeH,BKK05200,,
BSU05210,ydeI,BKK05210,,
BSU05220,ydeJ,BKK05220,,
BSU05230,ydeK,BKK05230,,
BSU05240,ydeL,BKK05240,,
BSU05250,ydeM,BKK05250,,
BSU05260,ydeN,BKK05260,,
BSU05270,ydzF,BKK05270,,
BSU05280,ydeO,BKK05280,,
BSU05290,ydeP,BKK05290,,
BSU05300,ydeQ,BKK05300,,
BSU05310,ydeR,BKK05310,,
BSU05320,ydeS,BKK05320,,
BSU05329,ydzO,BKK05329,,
BSU05330,aseR,BKK05330,,
BSU05340,ydfA,BKK05340,,
BSU05343,ydzS,BKK05343,,
BSU05344,ydzS,BKK05344,,
BSU05350,ydfB,BKK05350,,
BSU05360,ydfC,BKK05360,,
BSU05370,ydfD,BKK05370,,
BSU05380,ydfE,BKK05380,,
BSU05390,ydfF,BKK05390,,
BSU05400,ydfG,BKK05400,,
BSU05408,ydzP,BKK05408,,
BSU05409,ydzQ,BKK05409,,
BSU05410,ydfH,BKK05410,,
BSU05420,ydfI,BKK05420,,
BSU05430,ydfJ,BKK05430,,
BSU05440,nap,BKK05440,,
BSU05450,ydfK,BKK05450,,
BSU05460,ydfL,BKK05460,,
BSU05470,ydfM,BKK05470,,
BSU05480,ydfN,BKK05480,,
BSU05490,ydfO,BKK05490,,
BSU05500,ydfP,BKK05500,,
BSU05510,ydfQ,BKK05510,,
BSU05520,ydzH,BKK05520,,
BSU05529,ydzR,BKK05529,,
BSU05530,ydfR,BKK05530,,
BSU05540,ydfS,BKK05540,,
BSU05550,cotP,BKK05550,,
BSU05560,ydgA,BKK05560,,
BSU05570,ydgB,BKK05570,,
BSU05580,ydgC,BKK05580,,
BSU05590,ydgD,BKK05590,,
BSU05600,ydgE,BKK05600,,
BSU05610,vmlR,BKK05610,,
BSU05620,ydgF,BKK05620,,
BSU05630,dinB,BKK05630,,
BSU05640,ydgG,BKK05640,,
BSU05650,ydgH,BKK05650,,
BSU05660,ydgI,BKK05660,,
BSU05670,ydgJ,BKK05670,,
BSU05680,ydgK,BKK05680,,
BSU05690,ydhB,BKK05690,,
BSU05700,ydhC,BKK05700,,
BSU05710,ydhD,BKK05710,,
BSU05720,ydhE,BKK05720,,
BSU05730,ydhF,BKK05730,,
BSU05740,phoB,BKK05740,,
BSU05750,ydhG,BKK05750,,
BSU05760,ydhH,BKK05760,,
BSU05770,ydhI,BKK05770,,
BSU05780,ydhJ,BKK05780,,
BSU05790,ydhK,BKK05790,,
BSU05800,pbuE,BKK05800,,
BSU05810,gmuB,BKK05810,,
BSU05820,gmuA,BKK05820,,
BSU05830,gmuC,BKK05830,,
BSU05840,gmuD,BKK05840,,
BSU05850,gmuR,BKK05850,,
BSU05860,gmuE,BKK05860,,
BSU05870,gmuF,BKK05870,,
BSU05880,gmuG,BKK05880,,
BSU05890,ydhU,BKK05890,,
BSU05899,ydhU,BKK05899,,
BSU05900,thiL,BKK05900,,
BSU05910,ydiB,BKK05910,,
BSU05930,rimI,BKK05930,,
BSU05950,ydiF,BKK05950,,
BSU05960,moaC,BKK05960,,
BSU05970,rex,BKK05970,,
BSU05980,tatAY,BKK05980,,
BSU05990,tatCY,BKK05990,,
BSU06000,ydiK,BKK06000,,
BSU06010,ydiL,BKK06010,,
BSU06033,ydzT,BKK06033,,
BSU06034,ydzT,BKK06034,,
BSU06036,ydzT,BKK06036,,
BSU06037,ydzT,BKK06037,,
BSU06038,ydzT,BKK06038,,
BSU06040,ydiM,BKK06040,,
BSU06048,ydzU,BKK06048,,
BSU06049,ydzV,BKK06049,,
BSU06073,ydzW,BKK06073,,
BSU06074,ydzW,BKK06074,,
BSU06076,ydzW,BKK06076,,
BSU06077,ydzW,BKK06077,,
BSU06078,ydzW,BKK06078,,
BSU06079,ydzW,BKK06079,,
BSU06083,ydzW,BKK06083,,
BSU06090,ydiR,BKK06090,,
BSU06100,ydiS,BKK06100,,
BSU06110,ydjA,BKK06110,,
BSU06120,ydjB,BKK06120,,
BSU06130,ydjC,BKK06130,,
BSU06140,gutR,BKK06140,,
BSU06150,gutB,BKK06150,,
BSU06160,gutP,BKK06160,,
BSU06170,ydjE,BKK06170,,
BSU06180,pspA,BKK06180,,
BSU06190,ydjG,BKK06190,,
BSU06200,ydjH,BKK06200,,
BSU06210,ydjI,BKK06210,,
BSU06220,ydjJ,BKK06220,,
BSU06230,iolT,BKK06230,,
BSU06240,bdhA,BKK06240,,
BSU06250,ydjM,BKK06250,,
BSU06260,ydjN,BKK06260,,
BSU06269,ydzJ,BKK06269,,
BSU06270,ydjO,BKK06270,,
BSU06280,ydjP,BKK06280,,
BSU06290,yeaA,BKK06290,,
BSU06300,cotA,BKK06300,,
BSU06310,gabP,BKK06310,,
BSU06319,ydzX,BKK06319,,
BSU06320,yeaB,BKK06320,,
BSU06330,yeaC,BKK06330,,
BSU06340,yeaD,BKK06340,,
BSU06350,yebA,BKK06350,,
BSU06360,guaA,BKK06360,,
BSU06370,pbuG,BKK06370,,
BSU06380,yebC,BKK06380,,
BSU06390,yebD,BKK06390,,
BSU06400,yebE,BKK06400,,
BSU06410,yebG,BKK06410,,
BSU06420,purE,BKK06420,,
BSU06430,purK,BKK06430,,
BSU06440,purB,BKK06440,,
BSU06450,purC,BKK06450,,
BSU06460,purS,BKK06460,,
BSU06470,purQ,BKK06470,,
BSU06480,purL,BKK06480,,
BSU06490,purF,BKK06490,,
BSU06500,purM,BKK06500,,
BSU06510,purN,BKK06510,,
BSU06520,purH,BKK06520,,
BSU06530,purD,BKK06530,,
BSU06540,yezC,BKK06540,,
BSU06550,yecA,BKK06550,,
BSU06559,yezF,BKK06559,,
BSU06560,yerA,BKK06560,,
BSU06570,yerB,BKK06570,,
BSU06580,yerC,BKK06580,,
BSU06590,yerD,BKK06590,,
BSU06600,pcrB,BKK06600,,
BSU06630,yerH,BKK06630,,
BSU06640,yerI,BKK06640,,
BSU06650,sapB,BKK06650,,
BSU06660,opuE,BKK06660,,
BSU06700,yerO,BKK06700,,
BSU06710,swrC,BKK06710,,
BSU06720,dagK,BKK06720,,
BSU06730,yefA,BKK06730,,
BSU06740,yefB,BKK06740,,
BSU06750,yefC,BKK06750,,
BSU06760,yeeA,BKK06760,,
BSU06770,yeeB,BKK06770,,
BSU06780,yeeC,BKK06780,,
BSU06790,yeeD,BKK06790,,
BSU06800,yezA,BKK06800,,
BSU06812,yeeF,BKK06812,,
BSU06820,yeeG,BKK06820,,
BSU06830,rapH,BKK06830,,
BSU06839,phrH,BKK06839,,
BSU06840,yeeI,BKK06840,,
BSU06850,yeeK,BKK06850,,
BSU06860,yezE,BKK06860,,
BSU06870,yesE,BKK06870,,
BSU06880,yesF,BKK06880,,
BSU06890,cotJA,BKK06890,,
BSU06900,cotJB,BKK06900,,
BSU06910,cotJC,BKK06910,,
BSU06920,yesJ,BKK06920,,
BSU06930,yesK,BKK06930,,
BSU06940,yesL,BKK06940,,
BSU06950,yesM,BKK06950,,
BSU06960,yesN,BKK06960,,
BSU06970,yesO,BKK06970,,
BSU06980,yesP,BKK06980,,
BSU06990,yesQ,BKK06990,,
BSU07000,yesR,BKK07000,,
BSU07010,yesS,BKK07010,,
BSU07020,rhgT,BKK07020,,
BSU07030,yesU,BKK07030,,
BSU07040,yesV,BKK07040,,
BSU07050,yesW,BKK07050,,
BSU07060,yesX,BKK07060,,
BSU07070,yesY,BKK07070,,
BSU07080,yesZ,BKK07080,,
BSU07090,yetA,BKK07090,,
BSU07100,lplA,BKK07100,,
BSU07110,lplB,BKK07110,,
BSU07120,lplC,BKK07120,,
BSU07130,lplD,BKK07130,,
BSU07140,yetF,BKK07140,,
BSU07150,yetG,BKK07150,,
BSU07160,yetH,BKK07160,,
BSU07170,yetI,BKK07170,,
BSU07180,yetI,BKK07180,,
BSU07190,yezD,BKK07190,,
BSU07200,yetJ,BKK07200,,
BSU07210,yetK,BKK07210,,
BSU07220,yetL,BKK07220,,
BSU07230,yetM,BKK07230,,
BSU07240,yetN,BKK07240,,
BSU07250,yetO,BKK07250,,
BSU07260,ltaSA,BKK07260,,
BSU07270,yfnH,BKK07270,,
BSU07280,yfnG,BKK07280,,
BSU07290,yfnF,BKK07290,,
BSU07300,yfnE,BKK07300,,
BSU07310,yfnD,BKK07310,,
BSU07320,yfnC,BKK07320,,
BSU07330,yfnB,BKK07330,,
BSU07340,yfnA,BKK07340,,
BSU07350,yfmT,BKK07350,,
BSU07360,yfmS,BKK07360,,
BSU07370,yfmR,BKK07370,,
BSU07380,yfmQ,BKK07380,,
BSU07390,yfmP,BKK07390,,
BSU07400,yfmO,BKK07400,,
BSU07410,yfmN,BKK07410,,
BSU07420,yfmM,BKK07420,,
BSU07430,yfmL,BKK07430,,
BSU07440,yfmK,BKK07440,,
BSU07450,yfmJ,BKK07450,,
BSU07460,yfmI,BKK07460,,
BSU07480,yfmG,BKK07480,,
BSU07490,yfmF,BKK07490,,
BSU07500,yfmE,BKK07500,,
BSU07510,yfmD,BKK07510,,
BSU07520,yfmC,BKK07520,,
BSU07530,yfmB,BKK07530,,
BSU07540,yfmA,BKK07540,,
BSU07550,yflT,BKK07550,,
BSU07560,pel,BKK07560,,
BSU07570,yflS,BKK07570,,
BSU07580,citS,BKK07580,,
BSU07590,citT,BKK07590,,
BSU07600,yflP,BKK07600,,
BSU07610,citM,BKK07610,,
BSU07620,yflN,BKK07620,,
BSU07630,nosA,BKK07630,,
BSU07640,yflL,BKK07640,,
BSU07650,yflK,BKK07650,,
BSU07660,yflJ,BKK07660,,
BSU07670,yflI,BKK07670,,
BSU07680,yflH,BKK07680,,
BSU07690,mapB,BKK07690,,
BSU07700,nagP,BKK07700,,
BSU07710,yflE,BKK07710,,
BSU07720,yflD,BKK07720,,
BSU07735,yflB,BKK07735,,
BSU07750,yflA,BKK07750,,
BSU07760,yfkT,BKK07760,,
BSU07770,yfkS,BKK07770,,
BSU07780,yfkR,BKK07780,,
BSU07790,yfkQ,BKK07790,,
BSU07800,treP,BKK07800,,
BSU07810,treA,BKK07810,,
BSU07820,treR,BKK07820,,
BSU07830,yfkO,BKK07830,,
BSU07840,yfkN,BKK07840,,
BSU07850,yfkM,BKK07850,,
BSU07860,yfkL,BKK07860,,
BSU07870,yfkK,BKK07870,,
BSU07880,yfkJ,BKK07880,,
BSU07890,yfkI,BKK07890,,
BSU07900,yfkH,BKK07900,,
BSU07910,yfkF,BKK07910,,
BSU07920,yfkE,BKK07920,,
BSU07930,yfkD,BKK07930,,
BSU07940,yfkC,BKK07940,,
BSU07955,yfkA,BKK07955,,
BSU07970,yfjT,BKK07970,,
BSU07980,pdaA,BKK07980,,
BSU07990,yfjR,BKK07990,,
BSU08000,yfjQ,BKK08000,,
BSU08010,yfjP,BKK08010,,
